1979,4.11E+08,Laurus Technical Institute                                            ,Laurus Technical Institue                                             ,523 Church St                                                             ,Decatur             ,GA,30030,9,"Private for-profit, less-than 2-year",362,115,477,A ,0,0,0,0,0,0,0,0,0,0,0,0
1980,4.49E+08,National American University-Zona Rosa                                ,NAU-Zona Rosa                                                         ,7490 NW 87th Street                                                       ,Kansas City         ,MO,6.42E+08,3,"Private for-profit, 4-year or above ",75,402,477,A ,0,0,0,0,0,0,0,0,0,0,0,0
1981,4.45E+08,Flagler College-Tallahassee                                           ,Flagler College-Tallahassee                                           ,444 APPLEYARD DR                                                          ,TALLAHASSEE         ,FL,32304,2,"Private nonprofit, 4-year or above  ",153,325,478,C+,0,0,0,0,1,3,2,0,0,0,10,1
1982,3.67E+08,ITT Technical Institute-Norwood                                       ,Main Campus                                                           ,"333 Providence Highway, Rte 1                                             ",NORWOOD             ,MA,2062,3,"Private for-profit, 4-year or above ",425,53,478,A ,0,0,0,0,0,0,1,0,0,0,0,0
1983,4.58E+08,Kaplan College-Indianapolis                                           ,Main Campus                                                           ,4200 S East St Ste 7                                                      ,Indianapolis        ,IN,46227,6,"Private for-profit, 2-year          ",65,413,478,A ,0,0,0,0,0,0,0,0,0,0,0,0
1984,4.28E+08,Technical Education Center-Osceola                                    ,Main Campus                                                           ,501 Simpson Rd                                                            ,Kissimmee           ,FL,34744,4,"Public, 2-year                      ",258,220,478,B ,0,0,0,0,0,1,1,0,0,0,0,0
1985,4.60E+08,ITT Technical Institute-Corona                                        ,Main Campus                                                           ,4160 Temescal Canyon Rd Ste 100                                           ,Corona              ,CA,92883,3,"Private for-profit, 4-year or above ",429,50,479,A ,0,0,0,0,0,0,0,0,0,0,0,0
1986,2.06E+08,Wilberforce University                                                ,Main Campus                                                           ,1055 N BICKETT RD                                                         ,WILBERFORCE         ,OH,4.54E+08,2,"Private nonprofit, 4-year or above  ",183,296,479,D ,0,0,2,0,0,1,42,2,0,0,1,0
1987,2.31E+08,Southern Vermont College                                              ,Main Campus                                                           ,982 MANSION DR                                                            ,BENNINGTON          ,VT,5.20E+07,2,"Private nonprofit, 4-year or above  ",184,296,480,C+,0,0,1,0,0,0,0,0,1,0,0,0
1988,1.81E+08,Grace University                                                      ,Grace University                                                      ,1311 S 9TH ST                                                             ,OMAHA               ,NE,6.81E+08,2,"Private nonprofit, 4-year or above  ",221,260,481,B-,0,0,0,0,0,0,13,2,0,0,1,0
1989,4.50E+08,Beauty Schools of America-North Miami Beach                           ,Beauty Schools of America                                             ,1813 NE 163rd St                                                          ,North Miami Beach   ,FL,33162,9,"Private for-profit, less-than 2-year",109,373,482,A ,0,0,0,0,0,0,1,0,0,0,0,0
1990,1.66E+08,Benjamin Franklin Institute of Technology                             ,BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY                             ,41 Berkeley Street                                                        ,Boston              ,MA,2116,2,"Private nonprofit, 4-year or above  ",434,48,482,A ,0,0,0,0,0,0,0,0,0,0,0,0
1992,4.50E+08,ITT Technical Institute-Atlanta                                       ,Main Campus                                                           ,"485 Oak Place, Suite 800                                                  ",Atlanta             ,GA,30349,3,"Private for-profit, 4-year or above ",383,100,483,A ,0,0,0,0,0,0,0,0,0,0,0,0
1993,1.48E+08,Madison Media Institute - Rockford Career College                     ,Rockford Career College                                               ,1130 South Alpine Road                                                    ,ROCKFORD            ,IL,61108,6,"Private for-profit, 2-year          ",80,404,484,B ,0,0,0,0,0,1,0,0,0,0,0,0
1994,2.14E+08,Moore College of Art and Design                                       ,Main Campus                                                           ,20TH AND THE PARKWAY                                                      ,PHILADELPHIA        ,PA,19103,2,"Private nonprofit, 4-year or above  ",5,479,484,C+,0,0,0,0,0,0,1,0,0,0,0,0
1995,2.19E+08,University of South Carolina-Union                                    ,USC Union Regional  Campus                                            ,309 East Academy st.                                                      ,UNION               ,SC,29379,4,"Public, 2-year                      ",210,274,484,A ,0,0,0,0,0,0,0,0,0,0,0,0
1996,3.82E+08,Westech College                                                       ,Main Campus                                                           ,9460 Sierra Avenue                                                        ,Fontana             ,CA,92335,9,"Private for-profit, less-than 2-year",77,407,484,A ,0,0,0,0,0,0,0,0,0,0,0,0
1998,4.59E+08,Aveda Institute-Denver                                                ,Aveda Institute Denver                                                ,700 16th Street                                                           ,Denver              ,CO,80202,6,"Private for-profit, 2-year          ",14,471,485,A ,0,0,0,0,0,0,0,0,0,1,0,0
1999,4.16E+08,Allen School-Jamaica                                                  ,Main Campus                                                           ,163-18 JAMAICA AVE                                                        ,JAMAICA             ,NY,11432,9,"Private for-profit, less-than 2-year",57,429,486,A ,0,0,0,0,0,0,0,0,0,0,0,0
2001,4.51E+08,Argosy University-San Diego                                           ,Argosy University-San Diego                                           ,"1615 Murray Canyon Road, Suite 100                                        ",San Diego           ,CA,92108,3,"Private for-profit, 4-year or above ",215,272,487,A-,0,0,0,0,0,0,0,0,0,0,0,0
